participant_id,access_code,participant_created_at,current_step,completed,latin_square_sequence,condition_code,condition_order,conversation_within_condition,condition_questionnaire_json,session_id,conversation_order,assignment_status,topic_id,variation_id,topic_preference,model_size,model_name,personality_context_enabled,style_name,speaker,text,timestamp,word_count,token_count,is_question,topic_similarity,prev_similarity,windowed_similarity,novelty,coherence,windowed_coherence,topic_consistency,session_novelty,turn_balance,token_balance,question_rate,engagement_score
P-E83994D768,P-FQS6-K9FB,2026-09-14T13:35:08,done,1,2,F,8,1,"{""engagement"": 5, ""naturalness"": 4, ""responsiveness"": 3, ""coherence"": 4, ""topic_consistency"": 5, ""willingness_continue"": 4, ""overall_satisfaction"": 5, ""emotions"": [""Interested""], ""comments"": """", ""submitted_at"": ""2026-09-15T08:30:07"", ""condition_code"": ""F"", ""condition_order"": 8, ""latin_square_sequence"": 2, ""model_size"": ""medium"", ""model_name"": ""google/gemma-4-31b-it"", ""topic_interest"": ""high"", ""personality_context_enabled"": false}",99cf078e-a979-4c7f-af9c-15f19b326aed,15,complete,T5,C,high,medium,google/gemma-4-31b-it,0,Neutral Engagement Agent,Human,"the final is the best match of the season, come on please",2026-09-15T08:24:20,12,16,0,0.4668,0.4742,0.5472,0.5258,0.537,0.5352,0.5308,0.463,1.0,0.6923,0.1667,0.5114
P-EAA9A620E2,P-8GDD-R9ZZ,2026-09-14T13:35:08,done,1,8,D,8,1,"{""engagement"": 3, ""naturalness"": 4, ""responsiveness"": 3, ""coherence"": 4, ""topic_consistency"": 3, ""willingness_continue"": 3, ""overall_satisfaction"": 3, ""emotions"": [""Neutral""], ""comments"": """", ""submitted_at"": ""2026-09-15T09:21:57"", ""condition_code"": ""D"", ""condition_order"": 8, ""latin_square_sequence"": 8, ""model_size"": ""small"", ""model_name"": ""google/gemma-3-4b-it"", ""topic_interest"": ""low"", ""personality_context_enabled"": false}",0b32af5d-3a3f-454d-a5d9-ac823f3b408d,15,complete,T5,C,low,small,google/gemma-3-4b-it,0,Neutral Engagement Agent,Human,yes pasta always soudns good,2026-09-15T08:53:55,5,6,0,0.5134,0.6659,0.6064,0.3341,0.514,0.5292,0.5374,0.486,1.0,0.5,0.1667,0.5108
P-6EEA879104,P-5TCN-BEPD,2026-09-14T13:35:08,done,1,4,H,8,1,"{""engagement"": 4, ""naturalness"": 4, ""responsiveness"": 4, ""coherence"": 4, ""topic_consistency"": 4, ""willingness_continue"": 4, ""overall_satisfaction"": 5, ""emotions"": [""Interested"", ""Comfortable""], ""comments"": """", ""submitted_at"": ""2026-09-15T10:56:43"", ""condition_code"": ""H"", ""condition_order"": 8, ""latin_square_sequence"": 4, ""model_size"": ""medium"", ""model_name"": ""google/gemma-4-31b-it"", ""topic_interest"": ""low"", ""personality_context_enabled"": false}",fb24b6f1-0a82-42ae-803c-a01d61442a0d,15,complete,T7,C,low,medium,google/gemma-4-31b-it,0,Neutral Engagement Agent,Human,yes sure why bother tomorrow when you can be prepared from today,2026-09-15T10:51:51,12,16,0,0.6086,0.4968,0.5429,0.5032,0.5714,0.5977,0.5076,0.4286,1.0,0.776,0.0,0.484
P-9E130A1DDC,P-DECF-7UCD,2026-09-14T13:35:08,done,1,1,E,8,1,"{""engagement"": 4, ""naturalness"": 4, ""responsiveness"": 4, ""coherence"": 4, ""topic_consistency"": 4, ""willingness_continue"": 4, ""overall_satisfaction"": 4, ""emotions"": [""Interested"", ""Engaged""], ""comments"": """", ""submitted_at"": ""2026-09-15T15:33:11"", ""condition_code"": ""E"", ""condition_order"": 8, ""latin_square_sequence"": 1, ""model_size"": ""medium"", ""model_name"": ""google/gemma-4-31b-it"", ""topic_interest"": ""high"", ""personality_context_enabled"": true}",c3c174a5-c57f-41cf-b4dc-cfe74bbf46d6,15,complete,T8,B,high,medium,google/gemma-4-31b-it,1,Neutral Engagement Agent,Human,yes its best or a shorrt trip,2026-09-15T15:25:33,7,9,0,0.5554,0.6631,0.6342,0.3369,0.5608,0.5934,0.5515,0.4392,1.0,0.6636,0.1667,0.519
P-482AABB718,P-DNH2-K8FQ,2026-09-14T13:35:08,done,1,3,G,8,1,"{""engagement"": 4, ""naturalness"": 4, ""responsiveness"": 3, ""coherence"": 3, ""topic_consistency"": 4, ""willingness_continue"": 4, ""overall_satisfaction"": 3, ""emotions"": [""Interested"", ""Confused"", ""Frustrated""], ""comments"": """", ""submitted_at"": ""2026-09-15T20:27:23"", ""condition_code"": ""G"", ""condition_order"": 8, ""latin_square_sequence"": 3, ""model_size"": ""medium"", ""model_name"": ""google/gemma-4-31b-it"", ""topic_interest"": ""low"", ""personality_context_enabled"": true}",3c81d34c-f4df-4587-90f0-51cd5209dd1d,15,complete,T4,B,low,medium,google/gemma-4-31b-it,1,Neutral Engagement Agent,Human,then you can stay at bed with the toast to relax,2026-09-15T20:18:53,11,14,0,0.5114,0.4936,0.5983,0.5064,0.5465,0.5886,0.5417,0.4535,1.0,0.972,0.0,0.4901
P-6742519DE7,P-6Y9D-MNAV,2026-09-14T13:35:08,done,1,5,A,8,1,"{""engagement"": 5, ""naturalness"": 4, ""responsiveness"": 4, ""coherence"": 5, ""topic_consistency"": 4, ""willingness_continue"": 5, ""overall_satisfaction"": 4, ""emotions"": [""Engaged"", ""Curious"", ""Comfortable""], ""comments"": """", ""submitted_at"": ""2026-09-15T18:13:52"", ""condition_code"": ""A"", ""condition_order"": 8, ""latin_square_sequence"": 5, ""model_size"": ""small"", ""model_name"": ""google/gemma-3-4b-it"", ""topic_interest"": ""high"", ""personality_context_enabled"": true}",8b7f1394-68dc-453f-8928-6bfefcc9fba6,15,complete,T5,C,high,small,google/gemma-3-4b-it,1,Neutral Engagement Agent,Human,yes of course,2026-09-15T18:07:57,3,4,0,0.439,0.4723,0.4773,0.5277,0.5311,0.5212,0.501,0.4689,1.0,0.4925,0.25,0.5159
P-4CD2E82E33,P-PY2F-PB3D,2026-09-14T13:35:08,done,1,7,C,8,1,"{""engagement"": 5, ""naturalness"": 4, ""responsiveness"": 3, ""coherence"": 3, ""topic_consistency"": 3, ""willingness_continue"": 5, ""overall_satisfaction"": 4, ""emotions"": [], ""comments"": """", ""submitted_at"": ""2026-09-16T11:02:31"", ""condition_code"": ""C"", ""condition_order"": 8, ""latin_square_sequence"": 7, ""model_size"": ""small"", ""model_name"": ""google/gemma-3-4b-it"", ""topic_interest"": ""low"", ""personality_context_enabled"": true}",5adead12-8251-4faf-a951-69355bfbc343,15,complete,T3,C,low,small,google/gemma-3-4b-it,1,Neutral Engagement Agent,Human,for food or smh else?,2026-09-16T10:56:16,5,6,1,0.502,0.4752,0.6711,0.5248,0.5251,0.5426,0.5388,0.4749,1.0,0.7538,0.1667,0.5122
P-C6EF7782E8,P-RHUN-CQ9B,2026-09-14T13:35:08,done,1,1,E,8,1,"{""engagement"": 4, ""naturalness"": 4, ""responsiveness"": 4, ""coherence"": 4, ""topic_consistency"": 4, ""willingness_continue"": 4, ""overall_satisfaction"": 4, ""emotions"": [""Engaged""], ""comments"": """", ""submitted_at"": ""2026-09-16T20:13:57"", ""condition_code"": ""E"", ""condition_order"": 8, ""latin_square_sequence"": 1, ""model_size"": ""medium"", ""model_name"": ""google/gemma-4-31b-it"", ""topic_interest"": ""high"", ""personality_context_enabled"": true}",3e1215dc-ba1d-45dc-ad1c-adeb348bc7ec,15,complete,T8,A,high,medium,google/gemma-4-31b-it,1,Neutral Engagement Agent,Human,then you should consider visiting ithaca or samothraki,2026-09-16T20:07:45,8,10,0,0.5975,0.457,0.4906,0.543,0.556,0.5833,0.6014,0.444,1.0,0.8065,0.0,0.506
P-A4880A1CE2,P-CLNH-WDD7,2026-09-14T13:35:08,done,1,4,H,8,1,"{""engagement"": 5, ""naturalness"": 4, ""responsiveness"": 5, ""coherence"": 4, ""topic_consistency"": 5, ""willingness_continue"": 5, ""overall_satisfaction"": 5, ""emotions"": [""Engaged""], ""comments"": """", ""submitted_at"": ""2026-09-17T12:35:25"", ""condition_code"": ""H"", ""condition_order"": 8, ""latin_square_sequence"": 4, ""model_size"": ""medium"", ""model_name"": ""google/gemma-4-31b-it"", ""topic_interest"": ""low"", ""personality_context_enabled"": false}",35a5e9f4-981d-4a63-b53e-cfa0d699cfe1,15,complete,T5,C,low,medium,google/gemma-4-31b-it,0,Neutral Engagement Agent,Human,with movie?,2026-09-17T12:28:03,2,3,1,0.6096,0.5419,0.6117,0.4581,0.5432,0.5538,0.5473,0.4568,1.0,0.2952,0.1667,0.5161
P-2DB0DA1D0E,P-KAN3-MNHZ,2026-09-14T13:35:08,done,1,5,A,8,1,"{""engagement"": 4, ""naturalness"": 4, ""responsiveness"": 4, ""coherence"": 4, ""topic_consistency"": 4, ""willingness_continue"": 4, ""overall_satisfaction"": 3, ""emotions"": [""Interested"", ""Engaged"", ""Comfortable"", ""Bored""], ""comments"": """", ""submitted_at"": ""2026-09-18T08:21:02"", ""condition_code"": ""A"", ""condition_order"": 8, ""latin_square_sequence"": 5, ""model_size"": ""small"", ""model_name"": ""google/gemma-3-4b-it"", ""topic_interest"": ""high"", ""personality_context_enabled"": true}",22e690ad-66cb-481f-8bab-829dc3f4c525,15,complete,T8,B,high,small,google/gemma-3-4b-it,1,Neutral Engagement Agent,Human,yes for sure after all you ll be in an island sourrounded by the mediterrenean,2026-09-18T08:16:33,15,20,0,0.5408,0.5223,0.5313,0.4777,0.531,0.5471,0.492,0.469,1.0,0.8171,0.0833,0.4886
P-624C8AC269,P-VXNG-HLB4,2026-09-14T13:35:08,done,1,6,B,8,1,"{""engagement"": 1, ""naturalness"": 2, ""responsiveness"": 4, ""coherence"": 3, ""topic_consistency"": 1, ""willingness_continue"": 1, ""overall_satisfaction"": 2, ""emotions"": [""Confused"", ""Bored""], ""comments"": """", ""submitted_at"": ""2026-09-18T14:43:11"", ""condition_code"": ""B"", ""condition_order"": 8, ""latin_square_sequence"": 6, ""model_size"": ""small"", ""model_name"": ""google/gemma-3-4b-it"", ""topic_interest"": ""high"", ""personality_context_enabled"": false}",1150f561-ab10-47ee-8f5f-9ec58724134e,15,complete,T7,A,high,small,google/gemma-3-4b-it,0,Neutral Engagement Agent,Human,sorry what,2026-09-18T14:38:55,2,3,0,0.523,0.5361,0.7032,0.4639,0.5555,0.5605,0.5118,0.4445,1.0,0.2676,0.1667,0.5085
P-44138CFA98,P-VNDW-SN9X,2026-09-14T13:35:08,done,1,8,D,8,1,"{""engagement"": 2, ""naturalness"": 3, ""responsiveness"": 3, ""coherence"": 2, ""topic_consistency"": 2, ""willingness_continue"": 2, ""overall_satisfaction"": 3, ""emotions"": [""Confused"", ""Bored""], ""comments"": """", ""submitted_at"": ""2026-09-19T18:44:09"", ""condition_code"": ""D"", ""condition_order"": 8, ""latin_square_sequence"": 8, ""model_size"": ""small"", ""model_name"": ""google/gemma-3-4b-it"", ""topic_interest"": ""low"", ""personality_context_enabled"": false}",dbf6766d-9a04-461e-bc59-0044cc86037f,15,complete,T4,A,low,small,google/gemma-3-4b-it,0,Neutral Engagement Agent,Human,reviews matter,2026-09-19T18:25:56,2,3,0,0.4766,0.6033,0.5337,0.3967,0.5024,0.5064,0.5165,0.4976,1.0,0.2564,0.0,0.4794
P-645F09EEB6,P-GZCK-8D38,2026-09-14T13:35:08,done,1,2,F,8,1,"{""engagement"": 4, ""naturalness"": 4, ""responsiveness"": 4, ""coherence"": 4, ""topic_consistency"": 5, ""willingness_continue"": 5, ""overall_satisfaction"": 5, ""emotions"": [""Interested"", ""Engaged""], ""comments"": """", ""submitted_at"": ""2026-09-20T09:51:43"", ""condition_code"": ""F"", ""condition_order"": 8, ""latin_square_sequence"": 2, ""model_size"": ""medium"", ""model_name"": ""google/gemma-4-31b-it"", ""topic_interest"": ""high"", ""personality_context_enabled"": false}",63ac8a11-3528-47af-82dc-2a685652b3eb,15,complete,T4,A,high,medium,google/gemma-4-31b-it,0,Neutral Engagement Agent,Human,hahah so delicious that cannot resist trying them while they're fresh right?,2026-09-20T09:43:33,12,16,1,0.5143,0.5388,0.5311,0.4612,0.5556,0.581,0.5341,0.4444,1.0,0.8489,0.0833,0.5016
P-2644CBC033,P-U87T-HFQN,2026-09-14T13:35:08,done,1,3,G,8,1,"{""engagement"": 4, ""naturalness"": 4, ""responsiveness"": 4, ""coherence"": 4, ""topic_consistency"": 4, ""willingness_continue"": 4, ""overall_satisfaction"": 4, ""emotions"": [""Interested"", ""Engaged"", ""Comfortable""], ""comments"": """", ""submitted_at"": ""2026-09-20T12:39:53"", ""condition_code"": ""G"", ""condition_order"": 8, ""latin_square_sequence"": 3, ""model_size"": ""medium"", ""model_name"": ""google/gemma-4-31b-it"", ""topic_interest"": ""low"", ""personality_context_enabled"": true}",363ee90b-c22d-482b-96ba-00bc8c863d8c,15,complete,T6,A,low,medium,google/gemma-4-31b-it,1,Neutral Engagement Agent,Human,put back all the stuff in the package and wait for further notice to see what your next steps will be,2026-09-20T12:31:40,21,27,0,0.6236,0.6096,0.6245,0.3904,0.5622,0.5886,0.5848,0.4378,1.0,0.8143,0.0833,0.5149
P-41FE7B6C8E,P-WCXH-KSUZ,2026-09-14T13:35:08,done,1,7,C,8,1,"{""engagement"": 5, ""naturalness"": 5, ""responsiveness"": 5, ""coherence"": 5, ""topic_consistency"": 5, ""willingness_continue"": 5, ""overall_satisfaction"": 5, ""emotions"": [""Engaged"", ""Comfortable""], ""comments"": """", ""submitted_at"": ""2026-09-20T13:06:59"", ""condition_code"": ""C"", ""condition_order"": 8, ""latin_square_sequence"": 7, ""model_size"": ""small"", ""model_name"": ""google/gemma-3-4b-it"", ""topic_interest"": ""low"", ""personality_context_enabled"": true}",bf12adc9-6206-4dc7-bfd7-db540e3bc125,15,complete,T8,C,low,small,google/gemma-3-4b-it,1,Neutral Engagement Agent,Human,santorini is for wines,2026-09-20T13:01:30,4,5,0,0.4766,0.5938,0.5317,0.4062,0.5487,0.5406,0.508,0.4513,1.0,0.3913,0.1667,0.5069
P-FB0E050FB9,P-7FFB-YDNW,2026-09-14T13:35:08,done,1,6,B,8,1,"{""engagement"": 3, ""naturalness"": 2, ""responsiveness"": 4, ""coherence"": 3, ""topic_consistency"": 2, ""willingness_continue"": 4, ""overall_satisfaction"": 4, ""emotions"": [""Bored""], ""comments"": """", ""submitted_at"": ""2026-09-14T14:47:39"", ""condition_code"": ""B"", ""condition_order"": 8, ""latin_square_sequence"": 6, ""model_size"": ""small"", ""model_name"": ""google/gemma-3-4b-it"", ""topic_interest"": ""high"", ""personality_context_enabled"": false}",3abb7580-b3da-4149-82eb-e03c4e3a2e78,15,complete,T7,D,high,small,google/gemma-3-4b-it,0,Neutral Engagement Agent,Agent,totally. id go for the one with the more detailed sizing charts. 👍,2026-09-14T14:42:07,13,17,0,0.5737,0.4852,0.6685,0.5148,0.5207,0.5328,0.5262,0.4793,1.0,0.2927,0.4167,0.5461
P-E83994D768,P-FQS6-K9FB,2026-09-14T13:35:08,done,1,2,F,8,1,"{""engagement"": 5, ""naturalness"": 4, ""responsiveness"": 3, ""coherence"": 4, ""topic_consistency"": 5, ""willingness_continue"": 4, ""overall_satisfaction"": 5, ""emotions"": [""Interested""], ""comments"": """", ""submitted_at"": ""2026-09-15T08:30:07"", ""condition_code"": ""F"", ""condition_order"": 8, ""latin_square_sequence"": 2, ""model_size"": ""medium"", ""model_name"": ""google/gemma-4-31b-it"", ""topic_interest"": ""high"", ""personality_context_enabled"": false}",99cf078e-a979-4c7f-af9c-15f19b326aed,15,complete,T5,C,high,medium,google/gemma-4-31b-it,0,Neutral Engagement Agent,Agent,haha alright you win. i'll be there for the game 😊,2026-09-15T08:24:20,11,14,0,0.5758,0.5847,0.5688,0.4153,0.537,0.5352,0.5308,0.463,1.0,0.6923,0.1667,0.5114
P-EAA9A620E2,P-8GDD-R9ZZ,2026-09-14T13:35:08,done,1,8,D,8,1,"{""engagement"": 3, ""naturalness"": 4, ""responsiveness"": 3, ""coherence"": 4, ""topic_consistency"": 3, ""willingness_continue"": 3, ""overall_satisfaction"": 3, ""emotions"": [""Neutral""], ""comments"": """", ""submitted_at"": ""2026-09-15T09:21:57"", ""condition_code"": ""D"", ""condition_order"": 8, ""latin_square_sequence"": 8, ""model_size"": ""small"", ""model_name"": ""google/gemma-3-4b-it"", ""topic_interest"": ""low"", ""personality_context_enabled"": false}",0b32af5d-3a3f-454d-a5d9-ac823f3b408d,15,complete,T5,C,low,small,google/gemma-3-4b-it,0,Neutral Engagement Agent,Agent,haha same. id go for carbonara. it’s classic,2026-09-15T08:53:55,8,10,0,0.5283,0.4653,0.4534,0.5347,0.514,0.5292,0.5374,0.486,1.0,0.5,0.1667,0.5108
P-6EEA879104,P-5TCN-BEPD,2026-09-14T13:35:08,done,1,4,H,8,1,"{""engagement"": 4, ""naturalness"": 4, ""responsiveness"": 4, ""coherence"": 4, ""topic_consistency"": 4, ""willingness_continue"": 4, ""overall_satisfaction"": 5, ""emotions"": [""Interested"", ""Comfortable""], ""comments"": """", ""submitted_at"": ""2026-09-15T10:56:43"", ""condition_code"": ""H"", ""condition_order"": 8, ""latin_square_sequence"": 4, ""model_size"": ""medium"", ""model_name"": ""google/gemma-4-31b-it"", ""topic_interest"": ""low"", ""personality_context_enabled"": false}",fb24b6f1-0a82-42ae-803c-a01d61442a0d,15,complete,T7,C,low,medium,google/gemma-4-31b-it,0,Neutral Engagement Agent,Agent,exactly. i just hope the living room stays clean long enough for the party to start,2026-09-15T10:51:52,16,21,0,0.4572,0.5321,0.6098,0.4679,0.5714,0.5977,0.5076,0.4286,1.0,0.776,0.0,0.484
P-9E130A1DDC,P-DECF-7UCD,2026-09-14T13:35:08,done,1,1,E,8,1,"{""engagement"": 4, ""naturalness"": 4, ""responsiveness"": 4, ""coherence"": 4, ""topic_consistency"": 4, ""willingness_continue"": 4, ""overall_satisfaction"": 4, ""emotions"": [""Interested"", ""Engaged""], ""comments"": """", ""submitted_at"": ""2026-09-15T15:33:11"", ""condition_code"": ""E"", ""condition_order"": 8, ""latin_square_sequence"": 1, ""model_size"": ""medium"", ""model_name"": ""google/gemma-4-31b-it"", ""topic_interest"": ""high"", ""personality_context_enabled"": true}",c3c174a5-c57f-41cf-b4dc-cfe74bbf46d6,15,complete,T8,B,high,medium,google/gemma-4-31b-it,1,Neutral Engagement Agent,Agent,i guess so but i usually get somewhere with more to do lol,2026-09-15T15:25:33,13,17,0,0.5098,0.471,0.5114,0.529,0.5608,0.5934,0.5515,0.4392,1.0,0.6636,0.1667,0.519
P-482AABB718,P-DNH2-K8FQ,2026-09-14T13:35:08,done,1,3,G,8,1,"{""engagement"": 4, ""naturalness"": 4, ""responsiveness"": 3, ""coherence"": 3, ""topic_consistency"": 4, ""willingness_continue"": 4, ""overall_satisfaction"": 3, ""emotions"": [""Interested"", ""Confused"", ""Frustrated""], ""comments"": """", ""submitted_at"": ""2026-09-15T20:27:23"", ""condition_code"": ""G"", ""condition_order"": 8, ""latin_square_sequence"": 3, ""model_size"": ""medium"", ""model_name"": ""google/gemma-4-31b-it"", ""topic_interest"": ""low"", ""personality_context_enabled"": true}",3c81d34c-f4df-4587-90f0-51cd5209dd1d,15,complete,T4,B,low,medium,google/gemma-4-31b-it,1,Neutral Engagement Agent,Agent,i usually get the couch for that lol bed is only for sleeping tbh,2026-09-15T20:18:55,14,18,0,0.5468,0.5952,0.6509,0.4048,0.5465,0.5886,0.5417,0.4535,1.0,0.972,0.0,0.4901
P-6742519DE7,P-6Y9D-MNAV,2026-09-14T13:35:08,done,1,5,A,8,1,"{""engagement"": 5, ""naturalness"": 4, ""responsiveness"": 4, ""coherence"": 5, ""topic_consistency"": 4, ""willingness_continue"": 5, ""overall_satisfaction"": 4, ""emotions"": [""Engaged"", ""Curious"", ""Comfortable""], ""comments"": """", ""submitted_at"": ""2026-09-15T18:13:52"", ""condition_code"": ""A"", ""condition_order"": 8, ""latin_square_sequence"": 5, ""model_size"": ""small"", ""model_name"": ""google/gemma-3-4b-it"", ""topic_interest"": ""high"", ""personality_context_enabled"": true}",8b7f1394-68dc-453f-8928-6bfefcc9fba6,15,complete,T5,C,high,small,google/gemma-3-4b-it,1,Neutral Engagement Agent,Agent,exactly. i’d probably watch sth mindless,2026-09-15T18:07:58,6,8,0,0.4661,0.4792,0.4971,0.5208,0.5311,0.5212,0.501,0.4689,1.0,0.4925,0.25,0.5159
P-4CD2E82E33,P-PY2F-PB3D,2026-09-14T13:35:08,done,1,7,C,8,1,"{""engagement"": 5, ""naturalness"": 4, ""responsiveness"": 3, ""coherence"": 3, ""topic_consistency"": 3, ""willingness_continue"": 5, ""overall_satisfaction"": 4, ""emotions"": [], ""comments"": """", ""submitted_at"": ""2026-09-16T11:02:31"", ""condition_code"": ""C"", ""condition_order"": 8, ""latin_square_sequence"": 7, ""model_size"": ""small"", ""model_name"": ""google/gemma-3-4b-it"", ""topic_interest"": ""low"", ""personality_context_enabled"": true}",5adead12-8251-4faf-a951-69355bfbc343,15,complete,T3,C,low,small,google/gemma-3-4b-it,1,Neutral Engagement Agent,Agent,food definitely. pizza sounds good rn. 🍕,2026-09-16T10:56:16,7,9,0,0.5213,0.6041,0.6208,0.3959,0.5251,0.5426,0.5388,0.4749,1.0,0.7538,0.1667,0.5122
P-C6EF7782E8,P-RHUN-CQ9B,2026-09-14T13:35:08,done,1,1,E,8,1,"{""engagement"": 4, ""naturalness"": 4, ""responsiveness"": 4, ""coherence"": 4, ""topic_consistency"": 4, ""willingness_continue"": 4, ""overall_satisfaction"": 4, ""emotions"": [""Engaged""], ""comments"": """", ""submitted_at"": ""2026-09-16T20:13:57"", ""condition_code"": ""E"", ""condition_order"": 8, ""latin_square_sequence"": 1, ""model_size"": ""medium"", ""model_name"": ""google/gemma-4-31b-it"", ""topic_interest"": ""high"", ""personality_context_enabled"": true}",3e1215dc-ba1d-45dc-ad1c-adeb348bc7ec,15,complete,T8,A,high,medium,google/gemma-4-31b-it,1,Neutral Engagement Agent,Agent,ithaca sounds better bc i want sth a bit more chill than samothraki,2026-09-16T20:07:46,13,17,0,0.5043,0.5809,0.5808,0.4191,0.556,0.5833,0.6014,0.444,1.0,0.8065,0.0,0.506
P-A4880A1CE2,P-CLNH-WDD7,2026-09-14T13:35:08,done,1,4,H,8,1,"{""engagement"": 5, ""naturalness"": 4, ""responsiveness"": 5, ""coherence"": 4, ""topic_consistency"": 5, ""willingness_continue"": 5, ""overall_satisfaction"": 5, ""emotions"": [""Engaged""], ""comments"": """", ""submitted_at"": ""2026-09-17T12:35:25"", ""condition_code"": ""H"", ""condition_order"": 8, ""latin_square_sequence"": 4, ""model_size"": ""medium"", ""model_name"": ""google/gemma-4-31b-it"", ""topic_interest"": ""low"", ""personality_context_enabled"": false}",35a5e9f4-981d-4a63-b53e-cfa0d699cfe1,15,complete,T5,C,low,medium,google/gemma-4-31b-it,0,Neutral Engagement Agent,Agent,movies sound good. i usually go for sth scary if i have the night off,2026-09-17T12:28:04,15,20,0,0.5019,0.5,0.5603,0.5,0.5432,0.5538,0.5473,0.4568,1.0,0.2952,0.1667,0.5161
P-2DB0DA1D0E,P-KAN3-MNHZ,2026-09-14T13:35:08,done,1,5,A,8,1,"{""engagement"": 4, ""naturalness"": 4, ""responsiveness"": 4, ""coherence"": 4, ""topic_consistency"": 4, ""willingness_continue"": 4, ""overall_satisfaction"": 3, ""emotions"": [""Interested"", ""Engaged"", ""Comfortable"", ""Bored""], ""comments"": """", ""submitted_at"": ""2026-09-18T08:21:02"", ""condition_code"": ""A"", ""condition_order"": 8, ""latin_square_sequence"": 5, ""model_size"": ""small"", ""model_name"": ""google/gemma-3-4b-it"", ""topic_interest"": ""high"", ""personality_context_enabled"": true}",22e690ad-66cb-481f-8bab-829dc3f4c525,15,complete,T8,B,high,small,google/gemma-3-4b-it,1,Neutral Engagement Agent,Agent,exactly! the sea looks amazing there. blue and clear. 😊,2026-09-18T08:16:34,10,13,0,0.5273,0.507,0.5253,0.493,0.531,0.5471,0.492,0.469,1.0,0.8171,0.0833,0.4886
P-624C8AC269,P-VXNG-HLB4,2026-09-14T13:35:08,done,1,6,B,8,1,"{""engagement"": 1, ""naturalness"": 2, ""responsiveness"": 4, ""coherence"": 3, ""topic_consistency"": 1, ""willingness_continue"": 1, ""overall_satisfaction"": 2, ""emotions"": [""Confused"", ""Bored""], ""comments"": """", ""submitted_at"": ""2026-09-18T14:43:11"", ""condition_code"": ""B"", ""condition_order"": 8, ""latin_square_sequence"": 6, ""model_size"": ""small"", ""model_name"": ""google/gemma-3-4b-it"", ""topic_interest"": ""high"", ""personality_context_enabled"": false}",1150f561-ab10-47ee-8f5f-9ec58724134e,15,complete,T7,A,high,small,google/gemma-3-4b-it,0,Neutral Engagement Agent,Agent,the snacks are better. lol. wanna grab some?,2026-09-18T14:38:56,8,10,1,0.4938,0.4802,0.4953,0.5198,0.5555,0.5605,0.5118,0.4445,1.0,0.2676,0.1667,0.5085
P-44138CFA98,P-VNDW-SN9X,2026-09-14T13:35:08,done,1,8,D,8,1,"{""engagement"": 2, ""naturalness"": 3, ""responsiveness"": 3, ""coherence"": 2, ""topic_consistency"": 2, ""willingness_continue"": 2, ""overall_satisfaction"": 3, ""emotions"": [""Confused"", ""Bored""], ""comments"": """", ""submitted_at"": ""2026-09-19T18:44:09"", ""condition_code"": ""D"", ""condition_order"": 8, ""latin_square_sequence"": 8, ""model_size"": ""small"", ""model_name"": ""google/gemma-3-4b-it"", ""topic_interest"": ""low"", ""personality_context_enabled"": false}",dbf6766d-9a04-461e-bc59-0044cc86037f,15,complete,T4,A,low,small,google/gemma-3-4b-it,0,Neutral Engagement Agent,Agent,yeah definitely. i usually go for those. i’m kinda craving a new blue scarf,2026-09-19T18:25:56,14,18,0,0.6168,0.4898,0.4599,0.5102,0.5024,0.5064,0.5165,0.4976,1.0,0.2564,0.0,0.4794
P-645F09EEB6,P-GZCK-8D38,2026-09-14T13:35:08,done,1,2,F,8,1,"{""engagement"": 4, ""naturalness"": 4, ""responsiveness"": 4, ""coherence"": 4, ""topic_consistency"": 5, ""willingness_continue"": 5, ""overall_satisfaction"": 5, ""emotions"": [""Interested"", ""Engaged""], ""comments"": """", ""submitted_at"": ""2026-09-20T09:51:43"", ""condition_code"": ""F"", ""condition_order"": 8, ""latin_square_sequence"": 2, ""model_size"": ""medium"", ""model_name"": ""google/gemma-4-31b-it"", ""topic_interest"": ""high"", ""personality_context_enabled"": false}",63ac8a11-3528-47af-82dc-2a685652b3eb,15,complete,T4,A,high,medium,google/gemma-4-31b-it,0,Neutral Engagement Agent,Agent,exactly. i usually just end up buying a coffee on the way instead,2026-09-20T09:43:34,13,17,0,0.5338,0.51,0.6282,0.49,0.5556,0.581,0.5341,0.4444,1.0,0.8489,0.0833,0.5016
P-2644CBC033,P-U87T-HFQN,2026-09-14T13:35:08,done,1,3,G,8,1,"{""engagement"": 4, ""naturalness"": 4, ""responsiveness"": 4, ""coherence"": 4, ""topic_consistency"": 4, ""willingness_continue"": 4, ""overall_satisfaction"": 4, ""emotions"": [""Interested"", ""Engaged"", ""Comfortable""], ""comments"": """", ""submitted_at"": ""2026-09-20T12:39:53"", ""condition_code"": ""G"", ""condition_order"": 8, ""latin_square_sequence"": 3, ""model_size"": ""medium"", ""model_name"": ""google/gemma-4-31b-it"", ""topic_interest"": ""low"", ""personality_context_enabled"": true}",363ee90b-c22d-482b-96ba-00bc8c863d8c,15,complete,T6,A,low,medium,google/gemma-4-31b-it,1,Neutral Engagement Agent,Agent,i already put everything back in the box. just hate waiting for them to reply,2026-09-20T12:31:40,15,20,0,0.5243,0.7074,0.6657,0.2926,0.5622,0.5886,0.5848,0.4378,1.0,0.8143,0.0833,0.5149
